Source_Wallet_ID,Dest_Wallet_ID,Timestamp,Amount,Token_Type
W_Illicit_Src_453,W_Mule_453_23,2026-02-01 00:46:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_24,2026-02-01 00:48:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_25,2026-02-01 00:50:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_26,2026-02-01 00:52:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_27,2026-02-01 00:54:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_28,2026-02-01 00:56:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_29,2026-02-01 00:58:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_30,2026-02-01 01:00:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_31,2026-02-01 01:02:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_32,2026-02-01 01:04:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_33,2026-02-01 01:06:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_34,2026-02-01 01:08:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_35,2026-02-01 01:10:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_36,2026-02-01 01:12:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_37,2026-02-01 01:14:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_38,2026-02-01 01:16:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_39,2026-02-01 01:18:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_40,2026-02-01 01:20:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_41,2026-02-01 01:22:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_42,2026-02-01 01:24:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_43,2026-02-01 01:26:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_44,2026-02-01 01:28:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_45,2026-02-01 01:30:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_46,2026-02-01 01:32:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_47,2026-02-01 01:34:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_48,2026-02-01 01:36:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_49,2026-02-01 01:38:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_50,2026-02-01 01:40:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_51,2026-02-01 01:42:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_52,2026-02-01 01:44:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_53,2026-02-01 01:46:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_54,2026-02-01 01:48:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_55,2026-02-01 01:50:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_56,2026-02-01 01:52:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_57,2026-02-01 01:54:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_58,2026-02-01 01:56:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_59,2026-02-01 01:58:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_60,2026-02-01 02:00:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_61,2026-02-01 02:02:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_62,2026-02-01 02:04:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_63,2026-02-01 02:06:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_64,2026-02-01 02:08:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_65,2026-02-01 02:10:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_66,2026-02-01 02:12:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_67,2026-02-01 02:14:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_68,2026-02-01 02:16:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_69,2026-02-01 02:18:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_70,2026-02-01 02:20:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_71,2026-02-01 02:22:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_72,2026-02-01 02:24:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_73,2026-02-01 02:26:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_74,2026-02-01 02:28:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_75,2026-02-01 02:30:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_76,2026-02-01 02:32:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_77,2026-02-01 02:34:00,150.0542,BTC
W_Illicit_Src_453,W_Mule_453_78,2026-02-01 02:36:00,150.0542,BTC
W_Mule_453_0,W_Illicit_Dest_453,2026-02-13 03:00:00,138.7435,BTC
W_Mule_453_1,W_Illicit_Dest_453,2026-02-13 13:00:00,138.7435,BTC
W_Mule_453_2,W_Illicit_Dest_453,2026-02-12 12:00:00,138.7435,BTC
W_Mule_453_3,W_Illicit_Dest_453,2026-02-14 04:00:00,138.7435,BTC
W_Mule_453_4,W_Illicit_Dest_453,2026-02-10 19:00:00,138.7435,BTC
W_Mule_453_5,W_Illicit_Dest_453,2026-02-13 13:00:00,138.7435,BTC
W_Mule_453_6,W_Illicit_Dest_453,2026-02-13 02:00:00,138.7435,BTC
W_Mule_453_7,W_Illicit_Dest_453,2026-02-13 16:00:00,138.7435,BTC
W_Mule_453_8,W_Illicit_Dest_453,2026-02-14 06:00:00,138.7435,BTC
W_Mule_453_9,W_Illicit_Dest_453,2026-02-12 21:00:00,138.7435,BTC
W_Mule_453_10,W_Illicit_Dest_453,2026-02-12 18:00:00,138.7435,BTC
W_Mule_453_11,W_Illicit_Dest_453,2026-02-10 21:00:00,138.7435,BTC
W_Mule_453_12,W_Illicit_Dest_453,2026-02-12 15:00:00,138.7435,BTC
W_Mule_453_13,W_Illicit_Dest_453,2026-02-12 02:00:00,138.7435,BTC
W_Mule_453_14,W_Illicit_Dest_453,2026-02-12 15:00:00,138.7435,BTC
W_Mule_453_15,W_Illicit_Dest_453,2026-02-12 16:00:00,138.7435,BTC
W_Mule_453_16,W_Illicit_Dest_453,2026-02-14 03:00:00,138.7435,BTC
W_Mule_453_17,W_Illicit_Dest_453,2026-02-10 14:00:00,138.7435,BTC
W_Mule_453_18,W_Illicit_Dest_453,2026-02-12 20:00:00,138.7435,BTC
W_Mule_453_19,W_Illicit_Dest_453,2026-02-12 00:00:00,138.7435,BTC
W_Mule_453_20,W_Illicit_Dest_453,2026-02-10 17:00:00,138.7435,BTC
W_Mule_453_21,W_Illicit_Dest_453,2026-02-14 05:00:00,138.7435,BTC
W_Mule_453_22,W_Illicit_Dest_453,2026-02-14 05:00:00,138.7435,BTC
W_Mule_453_23,W_Illicit_Dest_453,2026-02-13 18:00:00,138.7435,BTC
W_Mule_453_24,W_Illicit_Dest_453,2026-02-14 00:00:00,138.7435,BTC
W_Mule_453_25,W_Illicit_Dest_453,2026-02-13 05:00:00,138.7435,BTC
W_Mule_453_26,W_Illicit_Dest_453,2026-02-11 08:00:00,138.7435,BTC
W_Mule_453_27,W_Illicit_Dest_453,2026-02-14 02:00:00,138.7435,BTC
W_Mule_453_28,W_Illicit_Dest_453,2026-02-14 09:00:00,138.7435,BTC
W_Mule_453_29,W_Illicit_Dest_453,2026-02-12 13:00:00,138.7435,BTC
W_Mule_453_30,W_Illicit_Dest_453,2026-02-10 01:00:00,138.7435,BTC
W_Mule_453_31,W_Illicit_Dest_453,2026-02-11 15:00:00,138.7435,BTC
W_Mule_453_32,W_Illicit_Dest_453,2026-02-12 20:00:00,138.7435,BTC
W_Mule_453_33,W_Illicit_Dest_453,2026-02-10 18:00:00,138.7435,BTC
W_Mule_453_34,W_Illicit_Dest_453,2026-02-12 20:00:00,138.7435,BTC
W_Mule_453_35,W_Illicit_Dest_453,2026-02-14 20:00:00,138.7435,BTC
W_Mule_453_36,W_Illicit_Dest_453,2026-02-10 12:00:00,138.7435,BTC
W_Mule_453_37,W_Illicit_Dest_453,2026-02-10 16:00:00,138.7435,BTC
W_Mule_453_38,W_Illicit_Dest_453,2026-02-14 05:00:00,138.7435,BTC
W_Mule_453_39,W_Illicit_Dest_453,2026-02-12 20:00:00,138.7435,BTC
W_Mule_453_40,W_Illicit_Dest_453,2026-02-12 12:00:00,138.7435,BTC
W_Mule_453_41,W_Illicit_Dest_453,2026-02-14 13:00:00,138.7435,BTC
W_Mule_453_42,W_Illicit_Dest_453,2026-02-14 14:00:00,138.7435,BTC
W_Mule_453_43,W_Illicit_Dest_453,2026-02-14 14:00:00,138.7435,BTC
W_Mule_453_44,W_Illicit_Dest_453,2026-02-14 22:00:00,138.7435,BTC
W_Mule_453_45,W_Illicit_Dest_453,2026-02-11 09:00:00,138.7435,BTC
W_Mule_453_46,W_Illicit_Dest_453,2026-02-13 13:00:00,138.7435,BTC
W_Mule_453_47,W_Illicit_Dest_453,2026-02-11 11:00:00,138.7435,BTC
W_Mule_453_48,W_Illicit_Dest_453,2026-02-13 00:00:00,138.7435,BTC
W_Mule_453_49,W_Illicit_Dest_453,2026-02-12 14:00:00,138.7435,BTC
W_Mule_453_50,W_Illicit_Dest_453,2026-02-10 12:00:00,138.7435,BTC
W_Mule_453_51,W_Illicit_Dest_453,2026-02-14 06:00:00,138.7435,BTC
W_Mule_453_52,W_Illicit_Dest_453,2026-02-12 05:00:00,138.7435,BTC
W_Mule_453_53,W_Illicit_Dest_453,2026-02-11 02:00:00,138.7435,BTC
W_Mule_453_54,W_Illicit_Dest_453,2026-02-12 10:00:00,138.7435,BTC
W_Mule_453_55,W_Illicit_Dest_453,2026-02-12 07:00:00,138.7435,BTC
W_Mule_453_56,W_Illicit_Dest_453,2026-02-12 23:00:00,138.7435,BTC
W_Mule_453_57,W_Illicit_Dest_453,2026-02-14 23:00:00,138.7435,BTC
W_Mule_453_58,W_Illicit_Dest_453,2026-02-10 13:00:00,138.7435,BTC
W_Mule_453_59,W_Illicit_Dest_453,2026-02-14 03:00:00,138.7435,BTC
W_Mule_453_60,W_Illicit_Dest_453,2026-02-12 11:00:00,138.7435,BTC
W_Mule_453_61,W_Illicit_Dest_453,2026-02-13 03:00:00,138.7435,BTC
W_Mule_453_62,W_Illicit_Dest_453,2026-02-10 05:00:00,138.7435,BTC
W_Mule_453_63,W_Illicit_Dest_453,2026-02-12 04:00:00,138.7435,BTC
W_Mule_453_64,W_Illicit_Dest_453,2026-02-12 23:00:00,138.7435,BTC
W_Mule_453_65,W_Illicit_Dest_453,2026-02-10 15:00:00,138.7435,BTC
W_Mule_453_66,W_Illicit_Dest_453,2026-02-14 17:00:00,138.7435,BTC
W_Mule_453_67,W_Illicit_Dest_453,2026-02-13 20:00:00,138.7435,BTC
W_Mule_453_68,W_Illicit_Dest_453,2026-02-14 11:00:00,138.7435,BTC
W_Mule_453_69,W_Illicit_Dest_453,2026-02-13 20:00:00,138.7435,BTC
W_Mule_453_70,W_Illicit_Dest_453,2026-02-11 02:00:00,138.7435,BTC
W_Mule_453_71,W_Illicit_Dest_453,2026-02-10 17:00:00,138.7435,BTC
W_Mule_453_72,W_Illicit_Dest_453,2026-02-11 18:00:00,138.7435,BTC
W_Mule_453_73,W_Illicit_Dest_453,2026-02-12 05:00:00,138.7435,BTC
W_Mule_453_74,W_Illicit_Dest_453,2026-02-10 20:00:00,138.7435,BTC
W_Mule_453_75,W_Illicit_Dest_453,2026-02-12 12:00:00,138.7435,BTC
W_Mule_453_76,W_Illicit_Dest_453,2026-02-14 14:00:00,138.7435,BTC
W_Mule_453_77,W_Illicit_Dest_453,2026-02-11 05:00:00,138.7435,BTC
W_Mule_453_78,W_Illicit_Dest_453,2026-02-12 23:00:00,138.7435,BTC
W_Illicit_Src_454,W_Mule_454_0,2026-02-01 00:00:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_1,2026-02-01 00:02:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_2,2026-02-01 00:04:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_3,2026-02-01 00:06:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_4,2026-02-01 00:08:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_5,2026-02-01 00:10:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_6,2026-02-01 00:12:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_7,2026-02-01 00:14:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_8,2026-02-01 00:16:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_9,2026-02-01 00:18:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_10,2026-02-01 00:20:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_11,2026-02-01 00:22:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_12,2026-02-01 00:24:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_13,2026-02-01 00:26:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_14,2026-02-01 00:28:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_15,2026-02-01 00:30:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_16,2026-02-01 00:32:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_17,2026-02-01 00:34:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_18,2026-02-01 00:36:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_19,2026-02-01 00:38:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_20,2026-02-01 00:40:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_21,2026-02-01 00:42:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_22,2026-02-01 00:44:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_23,2026-02-01 00:46:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_24,2026-02-01 00:48:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_25,2026-02-01 00:50:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_26,2026-02-01 00:52:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_27,2026-02-01 00:54:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_28,2026-02-01 00:56:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_29,2026-02-01 00:58:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_30,2026-02-01 01:00:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_31,2026-02-01 01:02:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_32,2026-02-01 01:04:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_33,2026-02-01 01:06:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_34,2026-02-01 01:08:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_35,2026-02-01 01:10:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_36,2026-02-01 01:12:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_37,2026-02-01 01:14:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_38,2026-02-01 01:16:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_39,2026-02-01 01:18:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_40,2026-02-01 01:20:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_41,2026-02-01 01:22:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_42,2026-02-01 01:24:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_43,2026-02-01 01:26:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_44,2026-02-01 01:28:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_45,2026-02-01 01:30:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_46,2026-02-01 01:32:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_47,2026-02-01 01:34:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_48,2026-02-01 01:36:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_49,2026-02-01 01:38:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_50,2026-02-01 01:40:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_51,2026-02-01 01:42:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_52,2026-02-01 01:44:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_53,2026-02-01 01:46:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_54,2026-02-01 01:48:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_55,2026-02-01 01:50:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_56,2026-02-01 01:52:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_57,2026-02-01 01:54:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_58,2026-02-01 01:56:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_59,2026-02-01 01:58:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_60,2026-02-01 02:00:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_61,2026-02-01 02:02:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_62,2026-02-01 02:04:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_63,2026-02-01 02:06:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_64,2026-02-01 02:08:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_65,2026-02-01 02:10:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_66,2026-02-01 02:12:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_67,2026-02-01 02:14:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_68,2026-02-01 02:16:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_69,2026-02-01 02:18:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_70,2026-02-01 02:20:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_71,2026-02-01 02:22:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_72,2026-02-01 02:24:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_73,2026-02-01 02:26:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_74,2026-02-01 02:28:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_75,2026-02-01 02:30:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_76,2026-02-01 02:32:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_77,2026-02-01 02:34:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_78,2026-02-01 02:36:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_79,2026-02-01 02:38:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_80,2026-02-01 02:40:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_81,2026-02-01 02:42:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_82,2026-02-01 02:44:00,143.7948,BTC
W_Illicit_Src_454,W_Mule_454_83,2026-02-01 02:46:00,143.7948,BTC
W_Mule_454_0,W_Illicit_Dest_454,2026-02-14 19:00:00,132.956,BTC
W_Mule_454_1,W_Illicit_Dest_454,2026-02-10 05:00:00,132.956,BTC
W_Mule_454_2,W_Illicit_Dest_454,2026-02-10 04:00:00,132.956,BTC
W_Mule_454_3,W_Illicit_Dest_454,2026-02-11 09:00:00,132.956,BTC
W_Mule_454_4,W_Illicit_Dest_454,2026-02-12 03:00:00,132.956,BTC
W_Mule_454_5,W_Illicit_Dest_454,2026-02-14 10:00:00,132.956,BTC
W_Mule_454_6,W_Illicit_Dest_454,2026-02-10 03:00:00,132.956,BTC
W_Mule_454_7,W_Illicit_Dest_454,2026-02-10 03:00:00,132.956,BTC
W_Mule_454_8,W_Illicit_Dest_454,2026-02-10 18:00:00,132.956,BTC
W_Mule_454_9,W_Illicit_Dest_454,2026-02-12 14:00:00,132.956,BTC
W_Mule_454_10,W_Illicit_Dest_454,2026-02-14 05:00:00,132.956,BTC
W_Mule_454_11,W_Illicit_Dest_454,2026-02-13 13:00:00,132.956,BTC
W_Mule_454_12,W_Illicit_Dest_454,2026-02-14 23:00:00,132.956,BTC
W_Mule_454_13,W_Illicit_Dest_454,2026-02-10 17:00:00,132.956,BTC
W_Mule_454_14,W_Illicit_Dest_454,2026-02-12 14:00:00,132.956,BTC
W_Mule_454_15,W_Illicit_Dest_454,2026-02-10 23:00:00,132.956,BTC
W_Mule_454_16,W_Illicit_Dest_454,2026-02-11 19:00:00,132.956,BTC
W_Mule_454_17,W_Illicit_Dest_454,2026-02-13 12:00:00,132.956,BTC
W_Mule_454_18,W_Illicit_Dest_454,2026-02-12 10:00:00,132.956,BTC
W_Mule_454_19,W_Illicit_Dest_454,2026-02-13 11:00:00,132.956,BTC
W_Mule_454_20,W_Illicit_Dest_454,2026-02-10 15:00:00,132.956,BTC
W_Mule_454_21,W_Illicit_Dest_454,2026-02-13 17:00:00,132.956,BTC
W_Mule_454_22,W_Illicit_Dest_454,2026-02-14 05:00:00,132.956,BTC
W_Mule_454_23,W_Illicit_Dest_454,2026-02-15 00:00:00,132.956,BTC
W_Mule_454_24,W_Illicit_Dest_454,2026-02-12 13:00:00,132.956,BTC
W_Mule_454_25,W_Illicit_Dest_454,2026-02-14 05:00:00,132.956,BTC
W_Mule_454_26,W_Illicit_Dest_454,2026-02-14 07:00:00,132.956,BTC
W_Mule_454_27,W_Illicit_Dest_454,2026-02-11 15:00:00,132.956,BTC
W_Mule_454_28,W_Illicit_Dest_454,2026-02-14 18:00:00,132.956,BTC
W_Mule_454_29,W_Illicit_Dest_454,2026-02-10 12:00:00,132.956,BTC
W_Mule_454_30,W_Illicit_Dest_454,2026-02-11 00:00:00,132.956,BTC
W_Mule_454_31,W_Illicit_Dest_454,2026-02-10 06:00:00,132.956,BTC
W_Mule_454_32,W_Illicit_Dest_454,2026-02-10 12:00:00,132.956,BTC
W_Mule_454_33,W_Illicit_Dest_454,2026-02-13 14:00:00,132.956,BTC
W_Mule_454_34,W_Illicit_Dest_454,2026-02-12 18:00:00,132.956,BTC
W_Mule_454_35,W_Illicit_Dest_454,2026-02-13 08:00:00,132.956,BTC
W_Mule_454_36,W_Illicit_Dest_454,2026-02-15 00:00:00,132.956,BTC
W_Mule_454_37,W_Illicit_Dest_454,2026-02-12 14:00:00,132.956,BTC
W_Mule_454_38,W_Illicit_Dest_454,2026-02-12 07:00:00,132.956,BTC
W_Mule_454_39,W_Illicit_Dest_454,2026-02-10 23:00:00,132.956,BTC
W_Mule_454_40,W_Illicit_Dest_454,2026-02-14 13:00:00,132.956,BTC
W_Mule_454_41,W_Illicit_Dest_454,2026-02-13 03:00:00,132.956,BTC
W_Mule_454_42,W_Illicit_Dest_454,2026-02-11 13:00:00,132.956,BTC
W_Mule_454_43,W_Illicit_Dest_454,2026-02-10 07:00:00,132.956,BTC
W_Mule_454_44,W_Illicit_Dest_454,2026-02-11 19:00:00,132.956,BTC
W_Mule_454_45,W_Illicit_Dest_454,2026-02-13 00:00:00,132.956,BTC
W_Mule_454_46,W_Illicit_Dest_454,2026-02-11 11:00:00,132.956,BTC
W_Mule_454_47,W_Illicit_Dest_454,2026-02-14 03:00:00,132.956,BTC
W_Mule_454_48,W_Illicit_Dest_454,2026-02-14 00:00:00,132.956,BTC
W_Mule_454_49,W_Illicit_Dest_454,2026-02-11 12:00:00,132.956,BTC
W_Mule_454_50,W_Illicit_Dest_454,2026-02-13 15:00:00,132.956,BTC
W_Mule_454_51,W_Illicit_Dest_454,2026-02-14 15:00:00,132.956,BTC
W_Mule_454_52,W_Illicit_Dest_454,2026-02-11 08:00:00,132.956,BTC
W_Mule_454_53,W_Illicit_Dest_454,2026-02-12 14:00:00,132.956,BTC
W_Mule_454_54,W_Illicit_Dest_454,2026-02-12 13:00:00,132.956,BTC
W_Mule_454_55,W_Illicit_Dest_454,2026-02-14 20:00:00,132.956,BTC
W_Mule_454_56,W_Illicit_Dest_454,2026-02-10 22:00:00,132.956,BTC
W_Mule_454_57,W_Illicit_Dest_454,2026-02-11 23:00:00,132.956,BTC
W_Mule_454_58,W_Illicit_Dest_454,2026-02-13 15:00:00,132.956,BTC
W_Mule_454_59,W_Illicit_Dest_454,2026-02-13 20:00:00,132.956,BTC
W_Mule_454_60,W_Illicit_Dest_454,2026-02-12 12:00:00,132.956,BTC
W_Mule_454_61,W_Illicit_Dest_454,2026-02-14 18:00:00,132.956,BTC
W_Mule_454_62,W_Illicit_Dest_454,2026-02-11 06:00:00,132.956,BTC
W_Mule_454_63,W_Illicit_Dest_454,2026-02-13 15:00:00,132.956,BTC
W_Mule_454_64,W_Illicit_Dest_454,2026-02-14 19:00:00,132.956,BTC
W_Mule_454_65,W_Illicit_Dest_454,2026-02-10 08:00:00,132.956,BTC
W_Mule_454_66,W_Illicit_Dest_454,2026-02-12 17:00:00,132.956,BTC
W_Mule_454_67,W_Illicit_Dest_454,2026-02-13 16:00:00,132.956,BTC
W_Mule_454_68,W_Illicit_Dest_454,2026-02-13 05:00:00,132.956,BTC
W_Mule_454_69,W_Illicit_Dest_454,2026-02-11 23:00:00,132.956,BTC
W_Mule_454_70,W_Illicit_Dest_454,2026-02-14 00:00:00,132.956,BTC
W_Mule_454_71,W_Illicit_Dest_454,2026-02-14 13:00:00,132.956,BTC
W_Mule_454_72,W_Illicit_Dest_454,2026-02-11 23:00:00,132.956,BTC
W_Mule_454_73,W_Illicit_Dest_454,2026-02-12 00:00:00,132.956,BTC
W_Mule_454_74,W_Illicit_Dest_454,2026-02-11 13:00:00,132.956,BTC
W_Mule_454_75,W_Illicit_Dest_454,2026-02-12 12:00:00,132.956,BTC
W_Mule_454_76,W_Illicit_Dest_454,2026-02-14 01:00:00,132.956,BTC
W_Mule_454_77,W_Illicit_Dest_454,2026-02-12 11:00:00,132.956,BTC
W_Mule_454_78,W_Illicit_Dest_454,2026-02-14 01:00:00,132.956,BTC
W_Mule_454_79,W_Illicit_Dest_454,2026-02-10 17:00:00,132.956,BTC
W_Mule_454_80,W_Illicit_Dest_454,2026-02-12 17:00:00,132.956,BTC
W_Mule_454_81,W_Illicit_Dest_454,2026-02-12 23:00:00,132.956,BTC
W_Mule_454_82,W_Illicit_Dest_454,2026-02-10 08:00:00,132.956,BTC
W_Mule_454_83,W_Illicit_Dest_454,2026-02-13 03:00:00,132.956,BTC
W_Illicit_Src_455,W_Mule_455_0,2026-02-01 00:00:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_1,2026-02-01 00:02:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_2,2026-02-01 00:04:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_3,2026-02-01 00:06:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_4,2026-02-01 00:08:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_5,2026-02-01 00:10:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_6,2026-02-01 00:12:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_7,2026-02-01 00:14:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_8,2026-02-01 00:16:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_9,2026-02-01 00:18:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_10,2026-02-01 00:20:00,88.6574,BTC
W_Illicit_Src_455,W_Mule_455_11,2026-02-01 00:22:00,88.6574,BTC
